t,g,R,Q,P,Sn,SnPrime,anomaly
2861,2688.56541361489,3.04396778582546,0.132846538486217,0.00632953535757501,2688.56541361489,8.03527042355229,1
2862,2703.63082822825,15.0654146133556,0.0668342099808173,1.91501590202394e-08,2703.63082822825,8.1206420354537,1
2863,2707.19316021324,3.56233198499531,0.150900352466924,0.00428143278550126,2707.19316021324,8.14886167514138,1
2864,2720.72746222414,13.5343020108939,0.156518888028959,2.0734524206808e-07,2720.72746222414,8.17254227971474,1
2865,2730.48703799634,9.75957577220435,0.227899109242678,1.31586920739119e-05,2730.48703799634,8.19368416404355,1
2866,2737.08657190849,6.59953391214776,0.276409832500288,0.000376194400181876,2737.08657190849,8.24213183016285,1
2867,2745.45810483392,8.37153292543417,0.278967046754897,6.45419897846817e-05,2745.45810483392,8.30597616358521,1
2868,2756.00826902154,10.5501641876193,0.215512093319113,5.6440851281435e-06,2756.00826902154,8.33624417625991,1
2869,2759.656142819,3.64787379745601,0.156204641769555,0.00406857638756947,2759.656142819,8.27846153422035,1
2870,2766.35151805294,6.69537523394456,0.261018772411678,0.000322780451283902,2766.35151805294,8.27723249484489,1
2871,2777.31614801164,10.9646299586989,0.227155524435392,3.93047480003438e-06,2777.31614801164,8.37896321096111,1
2872,2788.7245712416,11.4084232299519,0.248109565628125,2.75440788166402e-06,2788.7245712416,8.42948838737675,1
2873,2804.74858254341,16.0240113018126,0.112325719934106,1.23406923180321e-08,2804.74858254341,8.4625258868307,1
2874,2816.68450937694,11.9359268335335,0.163712662854799,1.07244520635004e-06,2816.68450937694,8.48883930577359,1
2875,2821.75365511083,5.06914573389269,0.237389724996142,0.00149265657096006,2821.75365511083,8.47990437522704,1
2876,2827.26439912094,5.51074401010683,0.227658937209475,0.000920447429688774,2827.26439912094,8.44525631405933,1
2877,2835.17491707149,7.91051795054769,0.274818354802841,0.000100821102090832,2835.17491707149,8.45809534032442,1
2878,2840.46480903598,5.28989196449473,0.210191582024001,0.00105985006042208,2840.46480903598,8.45662114864555,1
2879,2850.68900931372,10.224200277737,0.239921305268161,8.70472495143131e-06,2850.68900931372,8.4803080583794,1
2880,2859.15947111877,8.47046180504595,0.274877415834285,5.76055381558746e-05,2859.15947111877,8.42786475869309,1
2881,2865.32736167138,6.16789055261216,0.272486761706167,0.000571037429558614,2865.32736167138,8.48437848897627,1
2882,2878.65896235651,13.3316006851361,0.195428067016151,3.1706355441448e-07,2878.65896235651,8.50410938784426,1
2883,2891.96125793422,13.3022955777058,0.205720919133091,3.43688412412858e-07,2891.96125793422,8.56743332746485,1
2884,2899.16947221714,7.20821428292096,0.269843548054432,0.000199813280997106,2899.16947221714,8.56777809464457,1
2885,2909.43604376121,10.2665715440682,0.279581749194986,9.72284691859398e-06,2909.43604376121,8.63647933979176,1
2886,2919.46062916121,10.0245854000005,0.278613767527374,1.23418553036377e-05,2919.46062916121,8.65571781087681,1
2887,2927.30932048598,7.84869132477406,0.26658474899502,0.000104037993521165,2927.30932048598,8.66881613732201,1
2888,2938.14877176537,10.8394512793816,0.229653629432225,4.50359611560444e-06,2938.14877176537,8.68580305945942,1
2889,2941.97357643988,3.82480467451715,0.164701125876798,0.00359422287159195,2941.97357643988,8.67725257243422,1
2890,2949.86504743587,7.89147099599234,0.281638191831486,0.000105309909547869,2949.86504743587,8.66263286731743,1
2891,2951.18060390887,1.31555647299151,0.066032929002476,0.0177182834354065,2951.18060390887,8.59272514251318,1
2892,2957.27429684649,6.09369293762254,0.244790123743144,0.000552505587795301,2957.27429684649,8.59484023606283,1
2893,2969.34427905927,12.0699822127816,0.236735199497002,1.35623880105837e-06,2969.34427905927,8.58525014939736,1
2894,2975.46200869498,6.11772963570541,0.244288369735526,0.000538277923883927,2975.46200869498,8.56833891303885,1
2895,2984.28200513444,8.81999643946057,0.262331750924598,3.87592240394076e-05,2984.28200513444,8.5429244222912,1
2896,2989.05827946155,4.77627432710889,0.205617516254094,0.00173280831982866,2989.05827946155,8.49842933577001,1
2897,2996.71961213725,7.6613326757013,0.259761325117216,0.000122264390163442,2996.71961213725,8.47478077926129,1
2898,3007.68097714423,10.9613650069823,0.207816693198618,3.60761424692729e-06,3007.68097714423,8.53852549868753,1
2899,3012.36278552146,4.68180837723046,0.187751296648367,0.00173899927704118,3012.36278552146,8.48613298254058,1
2900,3021.12243199157,8.75964647010668,0.276099228124833,4.33310354442327e-05,3021.12243199157,8.50411577252321,1
2901,3025.59558183184,4.47314984027374,0.201532490534463,0.00229975080511218,3025.59558183184,8.46216298322086,1
2902,3036.72899635159,11.1334145197536,0.240775176112894,3.5190968434298e-06,3036.72899635159,8.50182083693078,1
2903,3045.70810522415,8.97910887255597,0.264949069355967,3.33875816123604e-05,3045.70810522415,8.52707746499949,1
2904,3055.48676547886,9.77866025470951,0.250687629065968,1.4200862222395e-05,3055.48676547886,8.54512914048875,1
2905,3059.52917281258,4.04240733372126,0.178152719584086,0.00312749956387974,3059.52917281258,8.45752037208989,1
2906,3067.18355557119,7.65438275861009,0.267564194177359,0.000126815342986144,3067.18355557119,8.42720179439453,1
2907,3084.26610296291,17.0825473917191,0.092245440221286,3.5163236262168e-09,3084.26610296291,8.52847403096778,1
2908,3092.49834339625,8.23224043333734,0.267183443381698,7.10547226694515e-05,3092.49834339625,8.50597498392356,1
2909,3099.45740552954,6.95906213329075,0.258003525265478,0.000245100025442673,3099.45740552954,8.47165475447354,1
2910,3105.0971672189,5.63976168936653,0.251640089692596,0.000894257210018448,3105.0971672189,8.42317283897637,1
2911,3117.84786047915,12.7506932602477,0.247956279509046,7.19149839621013e-07,3117.84786047915,8.51887341701462,1
2912,3121.93423795979,4.08637748063548,0.166740931162867,0.00280124459560516,3121.93423795979,8.42296688937964,1
2913,3128.91472651953,6.9804885597382,0.269584417468152,0.000250672748570856,3128.91472651953,8.43568538319676,1
2914,3139.57107726275,10.6563507432208,0.231881272578261,5.46098960847814e-06,3139.57107726275,8.44577638678699,1
2915,3155.19410819187,15.6230309291197,0.114355274104546,1.8761176798102e-08,3155.19410819187,8.54872271062415,1
2916,3163.81353805875,8.61942986688803,0.269184400943262,4.8604788857263e-05,3163.81353805875,8.55561550755763,1
2917,3168.67429172504,4.86075366628318,0.206863201583204,0.00160208202122137,3168.67429172504,8.52004155189031,1
2918,3179.47446695138,10.8001752263426,0.203777582517676,4.15623314434615e-06,3179.47446695138,8.54576027357135,1
2919,3189.65019755748,10.1757306061046,0.211997832222068,8.07361003278654e-06,3189.65019755748,8.53353921581122,1
2920,3195.42913666018,5.77893910269819,0.230863765616075,0.000713829368145994,3195.42913666018,8.53319508372924,1
2921,3204.46708590973,9.03794924954311,0.25516752098105,3.03175363924956e-05,3204.46708590973,8.49631892271081,1
2922,3212.41989694305,7.95281103332993,0.272184988733485,9.57198969458753e-05,3212.41989694305,8.51320141998838,1
2923,3218.69423578195,6.27433883889888,0.266692716320871,0.000502458756785151,3218.69423578195,8.51553334325528,1
2924,3224.25273555735,5.55849977539407,0.24994787391245,0.000963437767141588,3224.25273555735,8.50994898820552,1
2925,3237.40662957304,13.1538940156887,0.126635710329322,2.45410197083829e-07,3237.40662957304,8.57241157527856,1
2926,3249.93989236811,12.5332627950732,0.230243773977458,8.29967378817937e-07,3249.93989236811,8.59729077769708,1
2927,3258.67173953199,8.731847163881,0.26988562603245,4.35498551427881e-05,3258.67173953199,8.59484975828813,1
2928,3264.15440633212,5.48266680013302,0.244956421655945,0.00101858409807747,3264.15440633212,8.58276800893993,1
2929,3279.83274923078,15.6783428986532,0.0826387562076572,1.282820719245e-08,3279.83274923078,8.60313155168781,1
2930,3289.57766714836,9.74491791758116,0.260037936793775,1.52360585657958e-05,3289.57766714836,8.59821405767389,1
2931,3293.17670924066,3.5990420922976,0.149955752825273,0.00410127613253111,3293.17670924066,8.5821230685447,1
2932,3297.63509263191,4.45838339124973,0.205509940510549,0.00238002505236261,3297.63509263191,8.52058320696739,1
2933,3307.88102643769,10.245933805786,0.202753895636564,7.19808040456135e-06,3307.88102643769,8.512903632178,1
2934,3313.94830036084,6.06727392314708,0.245163734339703,0.000568162600699874,3313.94830036084,8.51130689260462,1
2935,3321.22544906072,7.2771486998803,0.266575552059132,0.000184244610557776,3321.22544906072,8.41382927564021,1
2936,3327.53227372048,6.30682465976297,0.242286912116677,0.000441886574506225,3327.53227372048,8.39200032802555,1
2937,3334.46719469239,6.93492097190543,0.26566009837667,0.00025854040131531,3334.46719469239,8.38939170400218,1
2938,3338.63657395754,4.16937926515078,0.206095245849512,0.00318661477821858,3338.63657395754,8.29727760009431,1
2939,3345.46230571269,6.82573175515608,0.267630223371824,0.000290507614615143,3345.46230571269,8.29825382832524,1
2940,3359.47213441705,14.0098287043592,0.112915178024748,9.2973894876728e-08,3359.47213441705,8.37277194270577,1
2941,3365.12888867709,5.65675426003286,0.237912594114651,0.000831228206222566,3365.12888867709,8.36830313437709,1
2942,3371.41940315214,6.29051447505191,0.25512851178034,0.000472958756866855,3371.41940315214,8.40577386006126,1
2943,3380.53465928481,9.11525613267588,0.269822133376053,2.96737294165195e-05,3380.53465928481,8.42413678550223,1
2944,3390.58202467169,10.0473653868804,0.257193993762632,1.11364168082369e-05,3390.58202467169,8.44615773955579,1
2945,3402.32425941616,11.7422347444619,0.214448710881089,1.70504437055956e-06,3402.32425941616,8.49025601030287,1
2946,3410.31324293779,7.98898352163818,0.26608164647147,9.02492205536262e-05,3410.31324293779,8.52539881633407,1
2947,3415.60374739638,5.29050445858522,0.197701073596289,0.00099625871810805,3415.60374739638,8.5099273102522,1
2948,3423.47874681357,7.87499941718683,0.267814977063539,0.000101804287465859,3423.47874681357,8.50721349674578,1
2949,3428.06401464503,4.58526783146279,0.181080777397154,0.00184720813721468,3428.06401464503,8.45619987333545,1
2950,3434.22853554367,6.16452089864519,0.258588062276137,0.000543739723393013,3434.22853554367,8.42492099766663,1
2951,3439.44087986393,5.21234432025936,0.208238027012053,0.00113466501431213,3439.44087986393,8.39968652009303,1
2952,3448.93654554075,9.49566567681331,0.259535499463567,1.95110914249567e-05,3448.93654554075,8.39462367609485,1
2953,3455.83814284503,6.90159730427823,0.26479531396321,0.000266430947735316,3455.83814284503,8.39832878687513,1
2954,3466.98046306112,11.1423202160985,0.212350977310434,3.07613986996306e-06,3466.98046306112,8.40414188206842,1
2955,3474.32860093456,7.34813787344065,0.266546036430607,0.000171599689705444,3474.32860093456,8.35918719455225,1
2956,3480.42341210588,6.09481117131808,0.261446696058741,0.000589440941690452,3480.42341210588,8.27842087043464,1
2957,3487.54701463377,7.12360252788868,0.272049788051352,0.000219233603715314,3487.54701463377,8.25920983081851,1
2958,3495.06983046639,7.5228158326147,0.269954495078255,0.00014593960247125,3495.06983046639,8.2365684421199,1
2959,3504.0079790642,8.93814859781391,0.261865071374635,3.43786611851866e-05,3504.0079790642,8.25034896249326,1
2960,3510.05636845093,6.04838938672731,0.268424355939084,0.00063392778119681,3510.05636845093,8.24534922621859,1
2961,3518.73209543766,8.67572698673135,0.273753879639425,4.67239903835682e-05,3518.73209543766,8.30166681822765,1
2962,3525.58060430551,6.84850886785401,0.272299197617838,0.00028891943109872,3525.58060430551,8.21949776077263,1
2963,3533.37046303862,7.78985873311236,0.277581287946449,0.000114894046133104,3533.37046303862,8.26177302825381,1
2964,3546.5945814428,13.2241184041716,0.114228691288209,2.06354312855186e-07,3546.5945814428,8.25867119218658,1
2965,3552.13763969575,5.54305825295686,0.247841606581279,0.000970185106762505,3552.13763969575,8.21650601699411,1
2966,3556.93118961873,4.79354992297346,0.206173995032471,0.0017077394303614,3556.93118961873,8.19844617710237,1
2967,3563.87036591789,6.93917629916122,0.280779301515859,0.000272094093022392,3563.87036591789,8.18412261083964,1
2968,3573.89696711952,10.0266012016289,0.207889842334265,9.19042712652522e-06,3573.89696711952,8.17888698097973,1
2969,3583.02018014972,9.12321303020115,0.280026600325298,3.05518991381302e-05,3583.02018014972,8.23364037330718,1
2970,3591.65763783594,8.63745768622061,0.258643951864121,4.58671881108506e-05,3591.65763783594,8.25306119782994,1
2971,3595.59662679313,3.93898895719433,0.166558037257243,0.003242533159259,3595.59662679313,8.18280478781489,1
2972,3609.93999183401,14.3433650408722,0.139386061580295,8.22195428815847e-08,3609.93999183401,8.2121542059241,1
2973,3620.8698701178,10.9298782837971,0.22746265700038,4.07496873817346e-06,3620.8698701178,8.16121287574395,1
2974,3628.63427739064,7.76440727284283,0.279478312608676,0.000118661238978786,3628.63427739064,8.11949768013704,1
2975,3641.20454085197,12.5702634613284,0.119153073368096,4.13913118852133e-07,3641.20454085197,8.1945088574114,1
2976,3651.98128314584,10.7767422938711,0.19707359738809,4.11480001896562e-06,3651.98128314584,8.24716884024904,1
2977,3659.13503269838,7.15374955253843,0.279186931569167,0.000218303716803047,3659.13503269838,8.23960115626894,1
2978,3670.18294810542,11.0479154070391,0.166732462881121,2.65443116450006e-06,3670.18294810542,8.29718139069439,1
2979,3676.45215536239,6.26920725696643,0.279152321622427,0.000528638910791738,3676.45215536239,8.25763146048668,1
2980,3687.24061056563,10.7884552032387,0.198707327382058,4.10059916660535e-06,3687.24061056563,8.28081139446861,1
2981,3693.63280434962,6.39219378399156,0.265163152430334,0.000444036515460408,3693.63280434962,8.2830544267824,1
2982,3700.83445634423,7.20165199461464,0.278714549757509,0.000207740857032478,3700.83445634423,8.22175493987719,1
2983,3710.18802650955,9.35357016531563,0.276593346593199,2.39683324628779e-05,3710.18802650955,8.18226768575328,1
2984,3720.87963325428,10.691606744733,0.248860529618237,5.65783410360542e-06,3720.87963325428,8.2171016103714,1
2985,3728.21945839873,7.33982514445199,0.283292474613412,0.000183903281925324,3728.21945839873,8.18783414637524,1
2986,3738.01073292289,9.79127452415486,0.215463460589422,1.20524998344893e-05,3738.01073292289,8.18550103761678,1
2987,3746.35522185776,8.34448893487054,0.251659980348783,5.98203100471004e-05,3746.35522185776,8.19045901371775,1
2988,3753.76399245557,7.40877059781606,0.277783002595167,0.000168312929749495,3753.76399245557,8.15615220690209,1
2989,3756.88400622807,3.12001377249146,0.145907807810041,0.00644278690937744,3756.88400622807,8.14910429788184,1
2990,3763.82331169962,6.93930547155396,0.27958776173733,0.000270904414928062,3763.82331169962,8.13958264263745,1
2991,3773.98307158724,10.1597598876222,0.197324707887678,7.63578711684898e-06,3773.98307158724,8.22802467678376,1
2992,3782.44367819877,8.46060661152549,0.269019831747246,5.69363381047073e-05,3782.44367819877,8.25169381352279,1
2993,3789.35467131944,6.91099312067647,0.283872427518265,0.000282954779937064,3789.35467131944,8.20010392260174,1
2994,3798.60506316146,9.25039184201897,0.272488152500074,2.61790264513314e-05,3798.60506316146,8.23143054466487,1
2995,3815.06518512338,16.4601219619167,0.10588803227019,7.52153946081665e-09,3815.06518512338,8.30783179988943,1
2996,3826.45436570269,11.3891805793067,0.199042793926165,2.25262126803406e-06,3826.45436570269,8.37396086241141,1
2997,3837.52097186656,11.0666061638748,0.207509914696915,3.24244681727547e-06,3837.52097186656,8.40801359729315,1
2998,3843.07826749158,5.55729562501935,0.230870621088441,0.000890975674464901,3843.07826749158,8.35397290347352,1
2999,3855.60566107251,12.5273935809306,0.155658309402878,5.64409616157093e-07,3855.60566107251,8.43242875551052,1
3000,3864.69032263438,9.08466156186821,0.250231048400599,2.83741466623169e-05,3864.69032263438,8.43567890642813,1
3001,3864.59235356766,-0.0979690667203723,0.0789997306542182,0.0871310676538315,3864.59235356766,8.38996771735819,1
3002,3865.16261968309,0.570266115427494,0.110794333771891,0.0626403424320563,3865.16261968309,8.28433623331493,1
